CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI
CAMP04077,2025-10-30,2025-11-06,Display,205337,15158,3506,1424,4514.7,10686.74,1.37
CAMP04078,2025-11-23,2025-12-01,Email,36455,3139,990,334,605.1,636.09,0.05
CAMP04079,2025-06-03,2025-06-16,Search,231420,16914,3576,1086,814.19,2264.63,1.78
CAMP04080,2025-02-09,2025-02-17,Display,152993,10394,1509,516,1953.45,3798.18,0.94
CAMP04081,2025-05-13,2025-05-20,Display,107895,3499,995,560,4972.12,14164.65,1.85
CAMP04082,2025-05-12,2025-05-21,Search,188307,10265,1034,348,1197.29,1795.58,0.5
CAMP04083,2025-10-06,2025-10-17,Search,168109,12649,5114,2862,1691.13,3863.92,1.28
CAMP04084,2025-12-28,2026-01-06,Influencer,38275,1048,419,118,4191.97,10052.8,1.4
CAMP04085,2025-03-25,2025-04-02,Email,276016,14598,4682,2195,740.64,1166.16,0.57
CAMP04086,2025-08-30,2025-09-11,Social,56764,1165,464,231,4981.41,8640.33,0.73
CAMP04087,2025-04-26,2025-05-04,Email,124564,7195,2516,615,3720.42,7823.68,1.1
CAMP04088,2025-04-19,2025-04-25,Email,95871,5907,2238,934,4799.93,8482.85,0.77
CAMP04089,2025-08-09,2025-08-23,Social,91143,5303,667,136,807.55,1601.41,0.98
CAMP04090,2025-02-10,2025-02-20,Email,171033,8936,4043,2309,1238.94,2368.87,0.91
CAMP04091,2025-05-27,2025-06-02,Display,29466,1852,662,271,1916.8,4469.95,1.33
CAMP04092,2025-04-22,2025-04-29,Display,155002,15455,5320,1142,349.96,406.88,0.16
CAMP04093,2025-04-13,2025-04-18,Social,190285,12564,3202,1515,397.39,1157.7,1.91
CAMP04094,2025-02-15,2025-02-24,Social,186446,14492,1612,893,4528.72,5460.25,0.21
CAMP04095,2025-11-20,2025-12-03,Search,192974,5266,2425,1200,309.47,518.74,0.68
CAMP04096,2025-09-28,2025-10-04,Search,75555,4359,2154,546,3774.8,3840.5,0.02
CAMP04097,2025-07-14,2025-07-25,Email,106878,1140,482,200,3616.45,9518.64,1.63
CAMP04098,2025-10-07,2025-10-16,Email,188247,2415,1125,554,456.79,559.58,0.23
CAMP04099,2025-10-10,2025-10-16,Social,221272,8634,1281,666,1019.42,1587.22,0.56
CAMP04100,2025-02-09,2025-02-21,Email,51255,2664,403,83,2328.6,4432.55,0.9
CAMP04101,2025-07-08,2025-07-23,Influencer,85366,5276,2383,747,3244.12,8720.04,1.69
CAMP04102,2025-06-13,2025-06-23,Display,224694,20204,2485,1376,4489.55,11378.74,1.53
CAMP04103,2025-01-24,2025-02-01,Email,54496,4330,594,180,2681.48,3485.53,0.3
CAMP04104,2025-01-24,2025-02-01,Email,193307,7151,3051,1186,4688.2,8876.33,0.89
CAMP04105,2025-01-04,2025-01-10,Search,168148,12932,4174,1997,1032.25,1719.18,0.67
CAMP04106,2025-11-19,2025-11-26,Influencer,113875,6769,1737,1032,3151.62,9130.19,1.9
CAMP04107,2025-10-17,2025-10-28,Email,56632,4537,1458,539,4238.74,11493.29,1.71
CAMP04108,2025-06-30,2025-07-07,Display,289347,13597,6139,2464,1243.29,1617.33,0.3
CAMP04109,2025-09-05,2025-09-14,Email,50642,925,372,157,3963.87,7369.89,0.86
CAMP04110,2025-04-26,2025-05-10,Social,276630,18164,6841,2008,2061.42,3894.78,0.89
CAMP04111,2025-10-06,2025-10-16,Influencer,196667,11826,5803,2016,4998.16,14603.78,1.92
CAMP04112,2025-12-31,2026-01-10,Email,168230,16120,4973,1858,548.6,1421.16,1.59
CAMP04113,2025-03-10,2025-03-18,Influencer,257660,6336,649,134,2811.03,7359.53,1.62
CAMP04114,2025-12-17,2025-12-27,Email,281825,19460,5285,1073,3936.87,6835.28,0.74
CAMP04115,2025-09-11,2025-09-18,Display,59790,3148,436,126,3413.36,8161.55,1.39
CAMP04116,2025-06-30,2025-07-11,Display,282516,12459,1826,739,2577.37,4228.12,0.64
CAMP04117,2025-11-14,2025-11-25,Influencer,31611,2576,520,302,2614.23,6925.28,1.65
CAMP04118,2025-06-18,2025-06-26,Search,272667,22620,5712,3364,2086.6,6093.23,1.92
CAMP04119,2025-11-09,2025-11-15,Search,156305,11615,3399,1559,1777.27,3945.99,1.22
CAMP04120,2025-09-06,2025-09-21,Social,121465,2128,357,189,3008.97,6190.84,1.06
CAMP04121,2025-07-07,2025-07-18,Search,161027,6611,1485,832,3767.0,10340.37,1.74
CAMP04122,2025-02-23,2025-03-02,Influencer,205371,2917,614,328,1468.43,4126.36,1.81
CAMP04123,2025-11-22,2025-11-27,Search,247867,10145,2496,1042,4738.43,5593.2,0.18
CAMP04124,2025-12-23,2025-12-29,Social,221050,15100,2162,1041,1887.61,4520.12,1.39
CAMP04125,2025-11-09,2025-11-23,Email,96418,5465,1415,285,2226.48,5025.0,1.26
CAMP04126,2025-05-18,2025-05-31,Search,204073,14951,4810,2208,2114.59,3003.44,0.42
CAMP04127,2025-06-17,2025-06-29,Influencer,206059,12287,1705,631,645.56,806.77,0.25
CAMP04128,2025-04-13,2025-04-23,Influencer,267159,16035,4943,2263,667.96,1049.04,0.57
CAMP04129,2025-03-26,2025-04-05,Social,271554,15203,6117,2922,3996.83,5347.64,0.34
CAMP04130,2025-11-13,2025-11-18,Social,23964,1025,105,25,1968.48,2923.52,0.49
CAMP04131,2025-07-31,2025-08-06,Display,75671,3797,451,247,1158.34,3284.15,1.84
CAMP04132,2025-01-03,2025-01-11,Display,119128,2396,686,185,3567.73,10105.36,1.83
CAMP04133,2025-06-28,2025-07-05,Display,264534,22513,10110,2064,4802.73,7238.1,0.51
CAMP04134,2025-12-08,2025-12-13,Email,253352,22809,11384,4233,4690.33,6586.33,0.4
CAMP04135,2025-10-30,2025-11-11,Influencer,144674,11424,1569,370,3644.69,6958.03,0.91
CAMP04136,2025-11-28,2025-12-09,Display,131003,8190,879,511,1038.95,2418.62,1.33
CAMP04137,2025-02-07,2025-02-15,Influencer,274376,16798,3216,1008,855.05,1090.92,0.28
CAMP04138,2025-08-27,2025-09-09,Social,193317,10116,2903,840,4367.93,11508.45,1.63
CAMP04139,2025-06-18,2025-07-03,Email,206443,6362,2091,637,4817.79,5526.75,0.15
CAMP04140,2025-12-09,2025-12-17,Social,96602,4302,2105,659,3149.36,3863.36,0.23
CAMP04141,2025-11-10,2025-11-15,Influencer,295525,29284,13335,3000,4516.15,10264.28,1.27
CAMP04142,2025-11-02,2025-11-16,Display,122174,2824,917,381,4092.96,5764.64,0.41
CAMP04143,2025-01-30,2025-02-04,Social,189778,11166,2732,566,854.66,1246.19,0.46
CAMP04144,2025-07-09,2025-07-14,Search,5819,511,116,57,1192.55,3282.77,1.75
CAMP04145,2025-12-23,2025-12-28,Email,171455,8704,2864,1452,432.02,746.68,0.73
CAMP04146,2025-01-25,2025-02-02,Influencer,76605,4941,1919,690,2422.88,6887.1,1.84
CAMP04147,2025-04-22,2025-04-27,Display,272784,23050,6745,3968,1687.35,2054.18,0.22
CAMP04148,2025-07-25,2025-07-31,Social,64888,3846,852,436,2187.63,6263.87,1.86
CAMP04149,2025-07-04,2025-07-12,Email,67244,5099,1760,438,142.45,403.05,1.83
CAMP04150,2025-02-16,2025-02-27,Display,209309,8634,2790,1651,3634.1,7557.14,1.08
CAMP04151,2025-08-16,2025-08-22,Social,255951,19445,5268,2834,1082.8,2725.04,1.52
CAMP04152,2025-02-08,2025-02-20,Influencer,260842,3571,1426,686,1904.5,3569.65,0.87
CAMP04153,2025-01-16,2025-01-27,Search,204647,4862,1035,477,2071.64,5244.15,1.53
CAMP04154,2025-01-22,2025-02-04,Search,190159,12808,3765,1663,424.6,631.0,0.49
CAMP04155,2025-08-01,2025-08-11,Influencer,299059,15074,7177,4278,1891.02,5306.75,1.81
CAMP04156,2025-11-06,2025-11-14,Email,48642,4112,1600,626,4509.25,11620.05,1.58
CAMP04157,2025-05-29,2025-06-08,Influencer,120290,4905,1251,333,4476.7,11035.72,1.47
CAMP04158,2025-08-29,2025-09-06,Social,249447,19718,6279,1995,220.49,575.41,1.61
CAMP04159,2025-09-29,2025-10-10,Email,192683,4339,1137,398,245.97,415.61,0.69
CAMP04160,2025-02-28,2025-03-13,Search,247030,23149,3357,1096,3010.43,4153.9,0.38
CAMP04161,2025-10-14,2025-10-21,Social,258452,12317,2881,611,1103.63,1886.8,0.71
CAMP04162,2025-07-21,2025-07-28,Display,269631,8299,3686,845,4502.71,4851.52,0.08
CAMP04163,2025-02-01,2025-02-07,Display,104662,8480,2412,487,2465.99,3798.76,0.54
CAMP04164,2025-06-11,2025-06-16,Display,66045,6294,2101,990,1696.39,3756.83,1.21
CAMP04165,2025-09-12,2025-09-17,Search,120377,11150,1924,896,4771.06,12848.87,1.69
CAMP04166,2025-09-11,2025-09-18,Influencer,229716,7216,1749,397,1657.85,4742.53,1.86
CAMP04167,2025-01-09,2025-01-20,Email,210107,14808,6984,2277,1672.06,4087.1,1.44
CAMP04168,2025-05-19,2025-06-03,Search,64040,3792,855,267,752.18,2093.85,1.78
CAMP04169,2025-01-10,2025-01-23,Social,106470,8012,1604,611,1189.04,1881.93,0.58
CAMP04170,2025-08-02,2025-08-08,Social,5825,313,38,13,3826.4,9012.77,1.36
CAMP04171,2025-09-30,2025-10-11,Display,137263,7175,996,526,3822.75,11290.62,1.95
CAMP04172,2025-11-20,2025-11-25,Email,199562,17849,5960,3296,1994.33,4430.57,1.22
CAMP04173,2025-02-17,2025-02-23,Display,262046,23168,8433,2381,1811.94,3362.53,0.86
CAMP04174,2025-04-21,2025-05-01,Social,11813,955,340,84,2150.13,3279.74,0.53
CAMP04175,2025-06-02,2025-06-17,Social,31350,2302,727,389,1574.1,2565.05,0.63
CAMP04176,2025-05-03,2025-05-12,Influencer,223633,15889,4709,1886,3078.19,4324.68,0.4
CAMP04177,2025-12-23,2026-01-04,Influencer,218525,3290,423,139,4199.25,10102.42,1.41
CAMP04178,2025-04-12,2025-04-27,Influencer,245435,19010,8293,1829,145.93,357.24,1.45
CAMP04179,2025-08-29,2025-09-04,Display,224502,15138,4620,2044,4686.43,11993.0,1.56
CAMP04180,2025-11-17,2025-11-22,Email,170047,6328,966,273,677.97,1311.8,0.93
CAMP04181,2025-07-10,2025-07-21,Influencer,179808,15069,2325,500,4508.56,5755.27,0.28
CAMP04182,2025-08-05,2025-08-15,Search,137309,11660,3558,1344,1244.43,2294.54,0.84
CAMP04183,2025-02-20,2025-03-04,Influencer,9943,933,184,80,4593.46,11470.42,1.5
CAMP04184,2025-10-19,2025-11-03,Display,189989,9053,4243,1139,3957.92,10732.23,1.71
CAMP04185,2025-03-22,2025-04-03,Email,135257,8063,2415,1112,1418.93,1649.23,0.16
CAMP04186,2025-03-29,2025-04-04,Influencer,97055,8884,4365,1202,238.55,354.91,0.49
CAMP04187,2025-07-13,2025-07-25,Email,97292,3746,1474,307,3607.63,10548.45,1.92
CAMP04188,2025-04-14,2025-04-24,Search,33694,2752,1167,302,4126.64,7691.8,0.86
CAMP04189,2025-09-28,2025-10-11,Social,164322,16313,4168,1812,3430.84,3915.72,0.14
CAMP04190,2025-04-06,2025-04-17,Email,215550,14802,2273,1032,1970.16,2772.83,0.41
CAMP04191,2025-07-17,2025-07-23,Influencer,83305,8208,3085,1684,724.22,1922.91,1.66
CAMP04192,2025-01-01,2025-01-13,Display,189992,10719,2817,633,1800.54,4535.51,1.52
CAMP04193,2025-06-16,2025-06-29,Display,15447,367,175,101,1416.06,2031.98,0.43
CAMP04194,2025-05-06,2025-05-17,Display,256740,6624,1175,480,3643.14,4383.19,0.2
CAMP04195,2025-11-09,2025-11-17,Display,79045,5993,2101,626,880.87,1020.74,0.16
CAMP04196,2025-03-22,2025-04-04,Email,290009,2923,1304,451,4115.76,8228.73,1.0
CAMP04197,2025-09-08,2025-09-16,Display,21134,1470,383,85,3098.52,7408.95,1.39
CAMP04198,2025-06-18,2025-06-26,Social,259819,6135,2953,720,2464.59,4060.34,0.65
CAMP04199,2025-03-14,2025-03-27,Search,57378,5657,739,408,1865.14,2186.71,0.17
CAMP04200,2025-05-21,2025-06-02,Email,111889,2761,924,223,2586.72,5132.07,0.98
CAMP04201,2025-03-11,2025-03-19,Email,214866,12832,5273,1172,2746.73,3949.61,0.44
CAMP04202,2025-09-19,2025-10-01,Display,197824,13897,2511,1103,1261.23,1717.6,0.36
CAMP04203,2025-12-06,2025-12-18,Display,201381,16866,2076,733,4944.9,12606.06,1.55
CAMP04204,2025-11-04,2025-11-15,Email,157834,8102,1069,387,4556.78,10065.04,1.21
CAMP04205,2025-09-02,2025-09-16,Display,270372,25426,5789,1436,2014.91,3284.7,0.63
CAMP04206,2025-01-03,2025-01-13,Display,64405,3427,648,141,1344.71,2583.32,0.92
CAMP04207,2025-12-03,2025-12-15,Display,119764,3914,741,404,1604.52,2323.1,0.45
CAMP04208,2025-03-04,2025-03-15,Display,136480,8649,2451,872,4902.82,10410.31,1.12
CAMP04209,2025-02-18,2025-02-27,Display,123780,8568,1147,279,2094.62,5265.85,1.51
CAMP04210,2025-03-17,2025-03-25,Influencer,52497,2922,1455,407,4568.46,8482.72,0.86
CAMP04211,2025-06-24,2025-06-30,Influencer,266966,20285,7674,1850,389.22,687.93,0.77
CAMP04212,2025-04-19,2025-05-04,Influencer,56419,2700,302,118,3906.3,5873.24,0.5
CAMP04213,2025-07-02,2025-07-14,Email,194159,2017,759,395,3834.42,6315.07,0.65
CAMP04214,2025-07-11,2025-07-24,Search,124216,4199,1749,625,3289.83,5658.89,0.72
CAMP04215,2025-03-06,2025-03-14,Email,141845,13493,2378,1065,693.48,1127.32,0.63
CAMP04216,2025-12-03,2025-12-11,Influencer,139979,11014,4803,2258,4908.86,5795.48,0.18
CAMP04217,2025-09-28,2025-10-07,Email,280985,7602,2620,1270,1142.62,1480.42,0.3
CAMP04218,2025-04-10,2025-04-16,Search,190151,3042,1303,576,3577.59,10705.87,1.99
CAMP04219,2025-02-01,2025-02-12,Display,215015,8938,3456,1457,3782.23,6528.44,0.73
CAMP04220,2025-12-18,2025-12-27,Social,59501,5073,1937,758,3823.6,9982.44,1.61
CAMP04221,2025-05-08,2025-05-18,Influencer,66855,1306,213,82,4147.42,10097.25,1.43
CAMP04222,2025-12-05,2025-12-13,Influencer,102735,6051,1369,456,4946.71,10528.19,1.13
CAMP04223,2025-02-12,2025-02-24,Search,256928,8928,2761,1109,570.35,1083.45,0.9
CAMP04224,2025-03-19,2025-03-31,Display,96822,7296,1058,414,2413.73,5625.32,1.33
CAMP04225,2025-11-10,2025-11-19,Display,155931,1565,456,149,4876.72,10574.81,1.17
CAMP04226,2025-10-16,2025-10-26,Social,126780,4430,1232,394,4422.22,10913.25,1.47
CAMP04227,2025-09-27,2025-10-04,Display,89581,6372,1228,464,4954.04,14801.12,1.99
CAMP04228,2025-06-11,2025-06-16,Search,213713,12653,2276,1186,2953.93,4814.32,0.63
CAMP04229,2025-07-08,2025-07-21,Display,10639,852,169,50,3396.96,5665.79,0.67
CAMP04230,2025-09-04,2025-09-17,Search,231938,5610,1918,1032,1392.64,3312.12,1.38
CAMP04231,2025-08-04,2025-08-11,Influencer,287724,16626,4422,2164,2345.82,6308.05,1.69
CAMP04232,2025-11-11,2025-11-19,Influencer,294118,8123,2157,657,202.65,279.64,0.38
CAMP04233,2025-12-05,2025-12-16,Influencer,232158,15677,2707,556,3626.63,9825.89,1.71
CAMP04234,2025-06-17,2025-06-23,Email,52612,1148,476,109,4636.8,12949.96,1.79
CAMP04235,2025-12-05,2025-12-12,Influencer,263775,6167,2344,1296,649.53,1162.48,0.79
CAMP04236,2025-07-12,2025-07-22,Search,15701,620,168,87,2326.45,3566.7,0.53
CAMP04237,2025-10-10,2025-10-25,Social,287966,13295,2085,733,3153.52,5679.99,0.8
CAMP04238,2025-12-02,2025-12-14,Display,282114,15479,5973,1342,3197.67,4391.2,0.37
CAMP04239,2025-01-13,2025-01-18,Influencer,91728,5711,2624,1376,1602.01,1791.64,0.12
CAMP04240,2025-08-28,2025-09-05,Email,28103,1466,251,75,196.94,510.96,1.59
CAMP04241,2025-11-16,2025-11-21,Email,251142,3542,1208,702,4450.29,9522.04,1.14
CAMP04242,2025-05-27,2025-06-02,Search,230465,9428,2542,1040,549.71,1092.94,0.99
CAMP04243,2025-07-23,2025-08-04,Social,153016,2375,320,155,970.63,1386.04,0.43
CAMP04244,2025-03-21,2025-03-31,Influencer,251657,5191,2026,779,4817.66,10140.41,1.1
CAMP04245,2025-02-12,2025-02-25,Influencer,19974,366,47,9,2551.83,4601.69,0.8
CAMP04246,2025-03-30,2025-04-05,Email,51893,1257,478,107,4382.78,8819.8,1.01
CAMP04247,2025-05-28,2025-06-04,Search,296996,24699,5247,3097,4495.03,5311.25,0.18
CAMP04248,2025-04-05,2025-04-18,Email,272097,18089,5901,2153,4948.27,14080.87,1.85
CAMP04249,2025-05-31,2025-06-13,Email,225890,12561,2062,563,299.44,757.09,1.53
CAMP04250,2025-01-02,2025-01-12,Social,238756,18122,4500,2196,359.7,892.91,1.48
CAMP04251,2025-01-22,2025-01-29,Search,295592,28527,4040,2233,1034.54,2238.29,1.16
CAMP04252,2025-11-09,2025-11-18,Social,36771,1749,501,153,3316.35,4826.32,0.46
CAMP04253,2025-11-24,2025-11-30,Search,56550,2435,451,193,1383.63,1670.28,0.21
CAMP04254,2025-01-07,2025-01-18,Influencer,60378,5917,1036,308,2528.56,4356.21,0.72
CAMP04255,2025-07-25,2025-08-08,Display,190967,15166,2166,1145,3953.15,7216.9,0.83
CAMP04256,2025-04-24,2025-05-09,Display,247329,19771,8030,1884,1010.38,2548.24,1.52
CAMP04257,2025-09-29,2025-10-11,Search,194809,12466,4435,1547,1500.83,1945.47,0.3
CAMP04258,2025-03-24,2025-04-03,Display,73124,4067,661,232,3664.88,9652.13,1.63
CAMP04259,2025-06-28,2025-07-10,Email,196882,11724,3387,1540,137.66,259.6,0.89
CAMP04260,2025-07-29,2025-08-04,Influencer,260976,17925,6531,1771,3811.16,9908.7,1.6
CAMP04261,2025-11-24,2025-12-01,Influencer,216423,9504,4288,1672,3413.76,6791.47,0.99
CAMP04262,2025-05-04,2025-05-15,Display,243497,19578,2424,1020,734.97,810.73,0.1
CAMP04263,2025-04-23,2025-05-07,Search,281839,25881,6339,3526,1294.91,2869.72,1.22
CAMP04264,2025-01-12,2025-01-17,Email,268547,16492,5712,2345,175.48,325.41,0.85
CAMP04265,2025-05-06,2025-05-17,Search,111695,4951,526,132,2948.92,5657.82,0.92
CAMP04266,2025-02-22,2025-03-04,Display,164399,11935,2356,566,2045.76,5247.73,1.57
CAMP04267,2025-11-27,2025-12-09,Influencer,72821,1922,764,435,2174.82,3142.94,0.45
CAMP04268,2025-10-10,2025-10-21,Influencer,144934,14083,3412,2019,605.61,636.68,0.05
CAMP04269,2025-05-20,2025-05-28,Search,203336,14074,1883,502,1826.32,2871.53,0.57
CAMP04270,2025-04-07,2025-04-14,Social,278574,4479,1570,785,4603.09,6031.06,0.31
CAMP04271,2025-01-05,2025-01-12,Search,170089,9810,1962,589,417.21,704.1,0.69
CAMP04272,2025-02-26,2025-03-06,Social,169718,13158,5008,2670,4877.29,6906.44,0.42
CAMP04273,2025-11-30,2025-12-13,Search,33922,1187,546,130,4255.25,5081.03,0.19
CAMP04274,2025-03-10,2025-03-23,Social,147615,2153,669,250,1094.65,2906.45,1.66
CAMP04275,2025-04-28,2025-05-04,Social,185721,10033,3407,1493,3556.57,5046.33,0.42
CAMP04276,2025-02-28,2025-03-09,Social,97099,8255,2524,1365,545.64,942.66,0.73
CAMP04277,2025-02-02,2025-02-07,Social,184932,6035,2576,1397,882.36,885.67,0.0
CAMP04278,2025-11-14,2025-11-22,Email,288407,21495,4227,1157,2491.01,6335.65,1.54
CAMP04279,2025-02-19,2025-02-25,Social,81204,3792,988,579,2062.23,3973.0,0.93
CAMP04280,2025-01-19,2025-01-31,Social,145164,2230,1021,464,4093.64,11173.0,1.73
CAMP04281,2025-08-02,2025-08-10,Influencer,263257,9834,3829,1774,4702.35,5199.19,0.11
CAMP04282,2025-07-16,2025-07-25,Email,169330,6477,1476,820,4719.8,6266.13,0.33
CAMP04283,2025-02-16,2025-03-03,Social,64097,5859,2537,832,820.31,1243.09,0.52
CAMP04284,2025-06-16,2025-06-24,Display,23302,2291,447,163,3462.52,9613.05,1.78
CAMP04285,2025-10-16,2025-10-25,Email,80762,2332,824,489,2896.86,4948.07,0.71
CAMP04286,2025-05-21,2025-05-30,Influencer,81439,3969,1915,395,1914.13,2629.62,0.37
CAMP04287,2025-03-25,2025-04-03,Search,224017,21932,7235,3956,4974.66,12948.71,1.6
CAMP04288,2025-07-01,2025-07-16,Influencer,47446,2213,928,498,2334.62,3746.24,0.6
CAMP04289,2025-03-20,2025-03-27,Influencer,293220,12146,4787,1459,3360.12,5709.7,0.7
CAMP04290,2025-08-03,2025-08-14,Email,113463,2256,1006,531,2563.92,5920.7,1.31
CAMP04291,2025-01-14,2025-01-21,Email,51578,4012,1955,649,604.23,1068.06,0.77
CAMP04292,2025-08-03,2025-08-09,Display,145798,7323,797,359,791.39,817.46,0.03
CAMP04293,2025-05-08,2025-05-15,Display,80076,5403,600,227,3775.7,11245.21,1.98
CAMP04294,2025-11-06,2025-11-21,Email,124471,6956,2349,565,4028.25,5950.99,0.48
CAMP04295,2025-09-05,2025-09-12,Email,275246,7076,3408,1902,1882.71,2802.84,0.49
CAMP04296,2025-01-29,2025-02-10,Email,17754,459,135,56,428.1,542.78,0.27
CAMP04297,2025-10-07,2025-10-15,Search,169435,16024,6985,2743,4789.33,6302.43,0.32
CAMP04298,2025-12-04,2025-12-11,Influencer,154819,13942,5676,3132,2535.65,5081.3,1.0
CAMP04299,2025-11-15,2025-11-29,Display,185956,12079,3615,1197,757.33,2180.72,1.88
CAMP04300,2025-07-21,2025-07-30,Display,261438,2643,806,345,1072.45,2567.88,1.39
CAMP04301,2025-12-27,2026-01-04,Social,232727,11402,3128,1729,322.26,746.08,1.32
CAMP04302,2025-02-26,2025-03-11,Search,167165,9651,1938,653,3578.29,6165.28,0.72
CAMP04303,2025-08-06,2025-08-18,Email,12179,614,272,140,3550.06,9323.2,1.63
CAMP04304,2025-03-03,2025-03-18,Email,170350,15892,2921,1185,3052.27,5941.87,0.95
CAMP04305,2025-06-06,2025-06-17,Search,220788,3019,1397,367,2776.87,5317.82,0.92
CAMP04306,2025-07-21,2025-08-02,Display,208515,14375,3505,757,1969.31,5886.3,1.99
CAMP04307,2025-01-17,2025-01-26,Email,107816,4123,455,223,4758.1,10552.94,1.22
CAMP04308,2025-11-18,2025-11-26,Social,199900,12064,2018,614,4022.55,11007.15,1.74
CAMP04309,2025-01-06,2025-01-17,Display,121331,8375,3811,2005,4547.35,9318.15,1.05
CAMP04310,2025-02-27,2025-03-04,Influencer,114264,5675,859,236,1627.13,2153.44,0.32
CAMP04311,2025-11-21,2025-12-01,Search,74942,1750,692,295,4893.59,14556.08,1.97
CAMP04312,2025-11-14,2025-11-26,Display,286892,16270,2816,668,910.22,2103.83,1.31
CAMP04313,2025-06-18,2025-06-29,Influencer,80127,7529,2255,1114,375.74,487.47,0.3
CAMP04314,2025-03-23,2025-03-29,Social,276886,16122,2935,1485,1667.22,4134.87,1.48
CAMP04315,2025-08-07,2025-08-18,Search,8411,177,41,23,1086.31,2040.43,0.88
CAMP04316,2025-06-26,2025-07-06,Email,87002,7323,1097,465,2635.87,6971.29,1.64
CAMP04317,2025-07-23,2025-08-01,Email,117067,3506,1130,274,1815.98,2822.3,0.55
CAMP04318,2025-03-12,2025-03-20,Influencer,296842,12859,3167,1682,941.56,2716.06,1.88
CAMP04319,2025-09-23,2025-09-28,Display,129359,6285,1547,503,4236.87,6755.59,0.59
CAMP04320,2025-04-08,2025-04-14,Social,89360,3625,418,234,2589.06,7753.06,1.99
CAMP04321,2025-12-11,2025-12-22,Influencer,88702,4115,635,375,636.7,1528.3,1.4
CAMP04322,2025-10-18,2025-11-01,Social,182734,14909,5710,1444,469.13,1380.45,1.94
CAMP04323,2025-07-27,2025-08-03,Social,198493,5975,1296,302,1977.58,4841.75,1.45
CAMP04324,2025-01-02,2025-01-11,Social,30180,1579,437,244,4549.12,11410.65,1.51
CAMP04325,2025-05-04,2025-05-16,Search,148597,1753,710,397,2589.2,3217.75,0.24
CAMP04326,2025-10-07,2025-10-19,Influencer,144994,8074,2243,973,781.76,805.23,0.03
CAMP04327,2025-03-15,2025-03-25,Search,198854,3987,758,420,1308.5,1534.62,0.17
CAMP04328,2025-06-15,2025-06-24,Display,218969,7751,2479,1418,342.45,641.94,0.87
CAMP04329,2025-01-22,2025-01-28,Display,18916,742,311,131,4176.02,7534.21,0.8
CAMP04330,2025-06-03,2025-06-16,Email,166998,2907,987,468,4735.66,6476.92,0.37
CAMP04331,2025-10-22,2025-10-27,Email,47941,2035,545,242,481.29,523.12,0.09
CAMP04332,2025-08-07,2025-08-22,Email,65294,3579,537,144,947.61,2259.28,1.38
CAMP04333,2025-06-06,2025-06-12,Display,24684,1204,240,89,938.24,1309.51,0.4
CAMP04334,2025-08-18,2025-08-23,Social,153038,5392,2579,1218,4038.16,11941.31,1.96
CAMP04335,2025-01-20,2025-01-28,Social,250077,9137,3734,1658,4212.43,5083.94,0.21
CAMP04336,2025-02-10,2025-02-18,Influencer,193551,12972,1751,500,2154.44,3720.98,0.73
CAMP04337,2025-05-28,2025-06-06,Display,211776,15810,1615,910,4849.72,9495.02,0.96
CAMP04338,2025-04-18,2025-04-27,Email,98009,6065,1032,530,1371.44,1970.74,0.44
CAMP04339,2025-03-25,2025-04-06,Display,58264,5701,2722,618,2673.09,5364.04,1.01
CAMP04340,2025-11-18,2025-12-03,Social,235614,22392,7434,2509,4981.81,6222.04,0.25
CAMP04341,2025-11-05,2025-11-20,Social,8466,159,69,41,4152.81,4166.44,0.0
CAMP04342,2025-10-17,2025-10-24,Search,289046,9689,2771,986,2487.2,5960.34,1.4
CAMP04343,2025-11-19,2025-11-29,Search,64805,5712,2459,1144,631.78,1686.28,1.67
CAMP04344,2025-05-14,2025-05-21,Influencer,262656,3327,377,90,4531.32,9739.57,1.15
CAMP04345,2025-07-26,2025-08-01,Display,64397,4076,1103,357,2756.42,4016.11,0.46
CAMP04346,2025-10-10,2025-10-22,Search,269278,25825,6483,3583,1610.9,2882.1,0.79
CAMP04347,2025-09-23,2025-09-28,Search,70126,4984,2455,992,2310.97,5205.67,1.25
CAMP04348,2025-03-14,2025-03-27,Display,229322,4190,922,488,1623.55,1729.24,0.07
